source_repo,source_path,copied_path,run_id,api_or_local,model,benchmark,method,prompt_version,rows,has_required_columns,eval_ready_folder,notes
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260601_183346/20260601_183346_twostage_semantic_match_llama-3.1-8b-instant_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_main/20260601_183346_twostage_semantic_match_llama-3.1-8b-instant_arc_challenge.csv,20260601_183346,api,llama-3.1-8b-instant,arc_challenge,twostage_semantic_match,v1,1000,True,paper_api_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260601_183346/20260601_183346_twostage_semantic_match_llama-3.1-8b-instant_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260601_183346_twostage_semantic_match_llama-3.1-8b-instant_arc_challenge.csv,20260601_183346,api,llama-3.1-8b-instant,arc_challenge,twostage_semantic_match,v1,1000,True,paper_combined_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260601_183346/20260601_183346_twostage_semantic_match_llama-3.1-8b-instant_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_main/20260601_183346_twostage_semantic_match_llama-3.1-8b-instant_mmlu.csv,20260601_183346,api,llama-3.1-8b-instant,mmlu,twostage_semantic_match,v1,1000,True,paper_api_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260601_183346/20260601_183346_twostage_semantic_match_llama-3.1-8b-instant_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260601_183346_twostage_semantic_match_llama-3.1-8b-instant_mmlu.csv,20260601_183346,api,llama-3.1-8b-instant,mmlu,twostage_semantic_match,v1,1000,True,paper_combined_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_105547/20260603_105547_two_prompt_Qwen_Qwen2.5-7B-Instruct-Turbo_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v2/20260603_105547_two_prompt_Qwen_Qwen2.5-7B-Instruct-Turbo_arc_challenge.csv,20260603_105547,api,Qwen/Qwen2.5-7B-Instruct-Turbo,arc_challenge,two_prompt_v2,v2,1000,True,paper_api_ablation_v2,method renamed to two_prompt_v2
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_105547/20260603_105547_two_prompt_Qwen_Qwen2.5-7B-Instruct-Turbo_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v2/20260603_105547_two_prompt_Qwen_Qwen2.5-7B-Instruct-Turbo_mmlu.csv,20260603_105547,api,Qwen/Qwen2.5-7B-Instruct-Turbo,mmlu,two_prompt_v2,v2,1000,True,paper_api_ablation_v2,method renamed to two_prompt_v2
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_105547/20260603_105547_two_prompt_gemini-2.5-flash_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v2/20260603_105547_two_prompt_gemini-2.5-flash_arc_challenge.csv,20260603_105547,api,gemini-2.5-flash,arc_challenge,two_prompt_v2,v2,1000,True,paper_api_ablation_v2,method renamed to two_prompt_v2
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_105547/20260603_105547_two_prompt_gemini-2.5-flash_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v2/20260603_105547_two_prompt_gemini-2.5-flash_mmlu.csv,20260603_105547,api,gemini-2.5-flash,mmlu,two_prompt_v2,v2,1000,True,paper_api_ablation_v2,method renamed to two_prompt_v2
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_105547/20260603_105547_two_prompt_gpt-4.1-mini_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v2/20260603_105547_two_prompt_gpt-4.1-mini_arc_challenge.csv,20260603_105547,api,gpt-4.1-mini,arc_challenge,two_prompt_v2,v2,1000,True,paper_api_ablation_v2,method renamed to two_prompt_v2
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_105547/20260603_105547_two_prompt_gpt-4.1-mini_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v2/20260603_105547_two_prompt_gpt-4.1-mini_mmlu.csv,20260603_105547,api,gpt-4.1-mini,mmlu,two_prompt_v2,v2,1000,True,paper_api_ablation_v2,method renamed to two_prompt_v2
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_105547/20260603_105547_two_prompt_llama-3.1-8b-instant_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v2/20260603_105547_two_prompt_llama-3.1-8b-instant_arc_challenge.csv,20260603_105547,api,llama-3.1-8b-instant,arc_challenge,two_prompt_v2,v2,1000,True,paper_api_ablation_v2,method renamed to two_prompt_v2
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_105547/20260603_105547_two_prompt_llama-3.1-8b-instant_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v2/20260603_105547_two_prompt_llama-3.1-8b-instant_mmlu.csv,20260603_105547,api,llama-3.1-8b-instant,mmlu,two_prompt_v2,v2,1000,True,paper_api_ablation_v2,method renamed to two_prompt_v2
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_105547/20260603_105547_twostage_semantic_match_Qwen_Qwen2.5-7B-Instruct-Turbo_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v2/20260603_105547_twostage_semantic_match_Qwen_Qwen2.5-7B-Instruct-Turbo_arc_challenge.csv,20260603_105547,api,Qwen/Qwen2.5-7B-Instruct-Turbo,arc_challenge,twostage_semantic_match_v2,v2,1000,True,paper_api_ablation_v2,method renamed to twostage_semantic_match_v2
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_105547/20260603_105547_twostage_semantic_match_Qwen_Qwen2.5-7B-Instruct-Turbo_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v2/20260603_105547_twostage_semantic_match_Qwen_Qwen2.5-7B-Instruct-Turbo_mmlu.csv,20260603_105547,api,Qwen/Qwen2.5-7B-Instruct-Turbo,mmlu,twostage_semantic_match_v2,v2,1000,True,paper_api_ablation_v2,method renamed to twostage_semantic_match_v2
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_105547/20260603_105547_twostage_semantic_match_gemini-2.5-flash_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v2/20260603_105547_twostage_semantic_match_gemini-2.5-flash_arc_challenge.csv,20260603_105547,api,gemini-2.5-flash,arc_challenge,twostage_semantic_match_v2,v2,1000,True,paper_api_ablation_v2,method renamed to twostage_semantic_match_v2
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_105547/20260603_105547_twostage_semantic_match_gemini-2.5-flash_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v2/20260603_105547_twostage_semantic_match_gemini-2.5-flash_mmlu.csv,20260603_105547,api,gemini-2.5-flash,mmlu,twostage_semantic_match_v2,v2,1000,True,paper_api_ablation_v2,method renamed to twostage_semantic_match_v2
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_105547/20260603_105547_twostage_semantic_match_gpt-4.1-mini_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v2/20260603_105547_twostage_semantic_match_gpt-4.1-mini_arc_challenge.csv,20260603_105547,api,gpt-4.1-mini,arc_challenge,twostage_semantic_match_v2,v2,1000,True,paper_api_ablation_v2,method renamed to twostage_semantic_match_v2
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_105547/20260603_105547_twostage_semantic_match_gpt-4.1-mini_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v2/20260603_105547_twostage_semantic_match_gpt-4.1-mini_mmlu.csv,20260603_105547,api,gpt-4.1-mini,mmlu,twostage_semantic_match_v2,v2,1000,True,paper_api_ablation_v2,method renamed to twostage_semantic_match_v2
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_105547/20260603_105547_twostage_semantic_match_llama-3.1-8b-instant_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v2/20260603_105547_twostage_semantic_match_llama-3.1-8b-instant_arc_challenge.csv,20260603_105547,api,llama-3.1-8b-instant,arc_challenge,twostage_semantic_match_v2,v2,1000,True,paper_api_ablation_v2,method renamed to twostage_semantic_match_v2
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_105547/20260603_105547_twostage_semantic_match_llama-3.1-8b-instant_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v2/20260603_105547_twostage_semantic_match_llama-3.1-8b-instant_mmlu.csv,20260603_105547,api,llama-3.1-8b-instant,mmlu,twostage_semantic_match_v2,v2,1000,True,paper_api_ablation_v2,method renamed to twostage_semantic_match_v2
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_134908/20260603_134908_two_prompt_Qwen_Qwen2.5-7B-Instruct-Turbo_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v3/20260603_134908_two_prompt_Qwen_Qwen2.5-7B-Instruct-Turbo_arc_challenge.csv,20260603_134908,api,Qwen/Qwen2.5-7B-Instruct-Turbo,arc_challenge,two_prompt_v3,v3,1000,True,paper_api_ablation_v3,method renamed to two_prompt_v3
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_134908/20260603_134908_two_prompt_Qwen_Qwen2.5-7B-Instruct-Turbo_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v3/20260603_134908_two_prompt_Qwen_Qwen2.5-7B-Instruct-Turbo_mmlu.csv,20260603_134908,api,Qwen/Qwen2.5-7B-Instruct-Turbo,mmlu,two_prompt_v3,v3,1000,True,paper_api_ablation_v3,method renamed to two_prompt_v3
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_134908/20260603_134908_two_prompt_gemini-2.5-flash_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v3/20260603_134908_two_prompt_gemini-2.5-flash_arc_challenge.csv,20260603_134908,api,gemini-2.5-flash,arc_challenge,two_prompt_v3,v3,1000,True,paper_api_ablation_v3,method renamed to two_prompt_v3
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_134908/20260603_134908_two_prompt_gemini-2.5-flash_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v3/20260603_134908_two_prompt_gemini-2.5-flash_mmlu.csv,20260603_134908,api,gemini-2.5-flash,mmlu,two_prompt_v3,v3,1000,True,paper_api_ablation_v3,method renamed to two_prompt_v3
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_134908/20260603_134908_two_prompt_gpt-4.1-mini_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v3/20260603_134908_two_prompt_gpt-4.1-mini_arc_challenge.csv,20260603_134908,api,gpt-4.1-mini,arc_challenge,two_prompt_v3,v3,1000,True,paper_api_ablation_v3,method renamed to two_prompt_v3
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_134908/20260603_134908_two_prompt_gpt-4.1-mini_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v3/20260603_134908_two_prompt_gpt-4.1-mini_mmlu.csv,20260603_134908,api,gpt-4.1-mini,mmlu,two_prompt_v3,v3,1000,True,paper_api_ablation_v3,method renamed to two_prompt_v3
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_134908/20260603_134908_two_prompt_llama-3.1-8b-instant_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v3/20260603_134908_two_prompt_llama-3.1-8b-instant_arc_challenge.csv,20260603_134908,api,llama-3.1-8b-instant,arc_challenge,two_prompt_v3,v3,1000,True,paper_api_ablation_v3,method renamed to two_prompt_v3
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_134908/20260603_134908_two_prompt_llama-3.1-8b-instant_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_ablation_v3/20260603_134908_two_prompt_llama-3.1-8b-instant_mmlu.csv,20260603_134908,api,llama-3.1-8b-instant,mmlu,two_prompt_v3,v3,1000,True,paper_api_ablation_v3,method renamed to two_prompt_v3
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_154649/20260603_154649_text_extraction_Qwen_Qwen2.5-7B-Instruct-Turbo_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_main/20260603_154649_text_extraction_Qwen_Qwen2.5-7B-Instruct-Turbo_arc_challenge.csv,20260603_154649,api,Qwen/Qwen2.5-7B-Instruct-Turbo,arc_challenge,text_extraction,v1,1000,True,paper_api_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_154649/20260603_154649_text_extraction_Qwen_Qwen2.5-7B-Instruct-Turbo_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260603_154649_text_extraction_Qwen_Qwen2.5-7B-Instruct-Turbo_arc_challenge.csv,20260603_154649,api,Qwen/Qwen2.5-7B-Instruct-Turbo,arc_challenge,text_extraction,v1,1000,True,paper_combined_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_154649/20260603_154649_text_extraction_Qwen_Qwen2.5-7B-Instruct-Turbo_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_main/20260603_154649_text_extraction_Qwen_Qwen2.5-7B-Instruct-Turbo_mmlu.csv,20260603_154649,api,Qwen/Qwen2.5-7B-Instruct-Turbo,mmlu,text_extraction,v1,1000,True,paper_api_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_154649/20260603_154649_text_extraction_Qwen_Qwen2.5-7B-Instruct-Turbo_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260603_154649_text_extraction_Qwen_Qwen2.5-7B-Instruct-Turbo_mmlu.csv,20260603_154649,api,Qwen/Qwen2.5-7B-Instruct-Turbo,mmlu,text_extraction,v1,1000,True,paper_combined_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_154649/20260603_154649_text_extraction_gemini-2.5-flash_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_main/20260603_154649_text_extraction_gemini-2.5-flash_arc_challenge.csv,20260603_154649,api,gemini-2.5-flash,arc_challenge,text_extraction,v1,1000,True,paper_api_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_154649/20260603_154649_text_extraction_gemini-2.5-flash_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260603_154649_text_extraction_gemini-2.5-flash_arc_challenge.csv,20260603_154649,api,gemini-2.5-flash,arc_challenge,text_extraction,v1,1000,True,paper_combined_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_154649/20260603_154649_text_extraction_gemini-2.5-flash_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_main/20260603_154649_text_extraction_gemini-2.5-flash_mmlu.csv,20260603_154649,api,gemini-2.5-flash,mmlu,text_extraction,v1,1000,True,paper_api_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_154649/20260603_154649_text_extraction_gemini-2.5-flash_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260603_154649_text_extraction_gemini-2.5-flash_mmlu.csv,20260603_154649,api,gemini-2.5-flash,mmlu,text_extraction,v1,1000,True,paper_combined_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_154649/20260603_154649_text_extraction_gpt-4.1-mini_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_main/20260603_154649_text_extraction_gpt-4.1-mini_arc_challenge.csv,20260603_154649,api,gpt-4.1-mini,arc_challenge,text_extraction,v1,1000,True,paper_api_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_154649/20260603_154649_text_extraction_gpt-4.1-mini_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260603_154649_text_extraction_gpt-4.1-mini_arc_challenge.csv,20260603_154649,api,gpt-4.1-mini,arc_challenge,text_extraction,v1,1000,True,paper_combined_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_154649/20260603_154649_text_extraction_gpt-4.1-mini_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_main/20260603_154649_text_extraction_gpt-4.1-mini_mmlu.csv,20260603_154649,api,gpt-4.1-mini,mmlu,text_extraction,v1,1000,True,paper_api_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_154649/20260603_154649_text_extraction_gpt-4.1-mini_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260603_154649_text_extraction_gpt-4.1-mini_mmlu.csv,20260603_154649,api,gpt-4.1-mini,mmlu,text_extraction,v1,1000,True,paper_combined_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_154649/20260603_154649_text_extraction_llama-3.1-8b-instant_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_main/20260603_154649_text_extraction_llama-3.1-8b-instant_arc_challenge.csv,20260603_154649,api,llama-3.1-8b-instant,arc_challenge,text_extraction,v1,1000,True,paper_api_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_154649/20260603_154649_text_extraction_llama-3.1-8b-instant_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260603_154649_text_extraction_llama-3.1-8b-instant_arc_challenge.csv,20260603_154649,api,llama-3.1-8b-instant,arc_challenge,text_extraction,v1,1000,True,paper_combined_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_154649/20260603_154649_text_extraction_llama-3.1-8b-instant_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_api_main/20260603_154649_text_extraction_llama-3.1-8b-instant_mmlu.csv,20260603_154649,api,llama-3.1-8b-instant,mmlu,text_extraction,v1,1000,True,paper_api_main,
two-stage-prompting,/home/cotenthusiast/Projects/two-stage-prompting/runs/20260603_154649/20260603_154649_text_extraction_llama-3.1-8b-instant_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260603_154649_text_extraction_llama-3.1-8b-instant_mmlu.csv,20260603_154649,api,llama-3.1-8b-instant,mmlu,text_extraction,v1,1000,True,paper_combined_main,
kelvin2_zip,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/raw_imports/runs_two_stage_paper/runs/20260529_144439/20260529_144439_baseline_Qwen_Qwen2.5-7B-Instruct_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_local_main/20260529_144439_baseline_Qwen_Qwen2.5-7B-Instruct_arc_challenge.csv,20260529_144439,local,Qwen/Qwen2.5-7B-Instruct,arc_challenge,baseline,v1,1000,True,paper_local_main,
kelvin2_zip,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/raw_imports/runs_two_stage_paper/runs/20260529_144439/20260529_144439_baseline_Qwen_Qwen2.5-7B-Instruct_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260529_144439_baseline_Qwen_Qwen2.5-7B-Instruct_arc_challenge.csv,20260529_144439,local,Qwen/Qwen2.5-7B-Instruct,arc_challenge,baseline,v1,1000,True,paper_combined_main,
kelvin2_zip,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/raw_imports/runs_two_stage_paper/runs/20260529_144439/20260529_144439_baseline_Qwen_Qwen2.5-7B-Instruct_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_local_main/20260529_144439_baseline_Qwen_Qwen2.5-7B-Instruct_mmlu.csv,20260529_144439,local,Qwen/Qwen2.5-7B-Instruct,mmlu,baseline,v1,1000,True,paper_local_main,
kelvin2_zip,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/raw_imports/runs_two_stage_paper/runs/20260529_144439/20260529_144439_baseline_Qwen_Qwen2.5-7B-Instruct_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260529_144439_baseline_Qwen_Qwen2.5-7B-Instruct_mmlu.csv,20260529_144439,local,Qwen/Qwen2.5-7B-Instruct,mmlu,baseline,v1,1000,True,paper_combined_main,
kelvin2_zip,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/raw_imports/runs_two_stage_paper/runs/20260529_145812/20260529_145812_cyclic_Qwen_Qwen2.5-7B-Instruct_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_local_main/20260529_145812_cyclic_Qwen_Qwen2.5-7B-Instruct_arc_challenge.csv,20260529_145812,local,Qwen/Qwen2.5-7B-Instruct,arc_challenge,cyclic,v1,1000,True,paper_local_main,
kelvin2_zip,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/raw_imports/runs_two_stage_paper/runs/20260529_145812/20260529_145812_cyclic_Qwen_Qwen2.5-7B-Instruct_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260529_145812_cyclic_Qwen_Qwen2.5-7B-Instruct_arc_challenge.csv,20260529_145812,local,Qwen/Qwen2.5-7B-Instruct,arc_challenge,cyclic,v1,1000,True,paper_combined_main,
kelvin2_zip,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/raw_imports/runs_two_stage_paper/runs/20260529_145812/20260529_145812_cyclic_Qwen_Qwen2.5-7B-Instruct_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_local_main/20260529_145812_cyclic_Qwen_Qwen2.5-7B-Instruct_mmlu.csv,20260529_145812,local,Qwen/Qwen2.5-7B-Instruct,mmlu,cyclic,v1,1000,True,paper_local_main,
kelvin2_zip,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/raw_imports/runs_two_stage_paper/runs/20260529_145812/20260529_145812_cyclic_Qwen_Qwen2.5-7B-Instruct_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260529_145812_cyclic_Qwen_Qwen2.5-7B-Instruct_mmlu.csv,20260529_145812,local,Qwen/Qwen2.5-7B-Instruct,mmlu,cyclic,v1,1000,True,paper_combined_main,
kelvin2_zip,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/raw_imports/runs_two_stage_paper/runs/20260529_145812/20260529_145812_pride_Qwen_Qwen2.5-7B-Instruct_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_local_main/20260529_145812_pride_Qwen_Qwen2.5-7B-Instruct_arc_challenge.csv,20260529_145812,local,Qwen/Qwen2.5-7B-Instruct,arc_challenge,pride,v1,1000,True,paper_local_main,
kelvin2_zip,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/raw_imports/runs_two_stage_paper/runs/20260529_145812/20260529_145812_pride_Qwen_Qwen2.5-7B-Instruct_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260529_145812_pride_Qwen_Qwen2.5-7B-Instruct_arc_challenge.csv,20260529_145812,local,Qwen/Qwen2.5-7B-Instruct,arc_challenge,pride,v1,1000,True,paper_combined_main,
kelvin2_zip,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/raw_imports/runs_two_stage_paper/runs/20260529_145812/20260529_145812_pride_Qwen_Qwen2.5-7B-Instruct_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_local_main/20260529_145812_pride_Qwen_Qwen2.5-7B-Instruct_mmlu.csv,20260529_145812,local,Qwen/Qwen2.5-7B-Instruct,mmlu,pride,v1,1000,True,paper_local_main,
kelvin2_zip,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/raw_imports/runs_two_stage_paper/runs/20260529_145812/20260529_145812_pride_Qwen_Qwen2.5-7B-Instruct_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260529_145812_pride_Qwen_Qwen2.5-7B-Instruct_mmlu.csv,20260529_145812,local,Qwen/Qwen2.5-7B-Instruct,mmlu,pride,v1,1000,True,paper_combined_main,
kelvin2_zip,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/raw_imports/runs_two_stage_paper/runs/20260529_145812/20260529_145812_two_prompt_Qwen_Qwen2.5-7B-Instruct_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_local_main/20260529_145812_two_prompt_Qwen_Qwen2.5-7B-Instruct_arc_challenge.csv,20260529_145812,local,Qwen/Qwen2.5-7B-Instruct,arc_challenge,two_prompt,v1,1000,True,paper_local_main,
kelvin2_zip,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/raw_imports/runs_two_stage_paper/runs/20260529_145812/20260529_145812_two_prompt_Qwen_Qwen2.5-7B-Instruct_arc_challenge.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_combined_main/20260529_145812_two_prompt_Qwen_Qwen2.5-7B-Instruct_arc_challenge.csv,20260529_145812,local,Qwen/Qwen2.5-7B-Instruct,arc_challenge,two_prompt,v1,1000,True,paper_combined_main,
kelvin2_zip,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/raw_imports/runs_two_stage_paper/runs/20260529_145812/20260529_145812_two_prompt_Qwen_Qwen2.5-7B-Instruct_mmlu.csv,/home/cotenthusiast/Projects/two-stage-prompting/paper_results/eval_ready/paper_local_main/20260529_145812_two_prompt_Qwen_Qwen2.5-7B-Instruct_mmlu.csv,20260529_145812,local,Qwen/Qwen2.5-7B-Instruct,mmlu,two_prompt,v1,1000,True,paper_local_main,
